Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
14:11:58,0.00,0.00,24.50
14:11:59,0.00,0.00,24.25
14:12:00,0.00,0.00,24.25
14:12:01,0.00,0.00,24.50
14:12:02,0.00,0.00,24.50
14:12:03,0.00,0.00,24.50
14:12:04,0.00,0.00,24.50
14:12:05,0.00,0.00,24.25
14:12:06,0.00,0.00,24.00
14:12:07,0.00,0.00,24.25
14:12:08,0.00,0.00,24.50
14:12:09,0.00,0.00,24.50
14:12:10,0.00,0.00,24.25
14:12:11,0.00,0.00,23.75
14:12:12,0.00,0.00,24.50
14:12:13,0.00,0.00,24.25
14:12:14,0.00,0.00,24.75
14:12:15,0.00,0.00,24.00
14:12:16,0.00,0.00,24.25
14:12:17,0.00,0.00,24.50
14:12:18,0.00,0.00,24.50
14:12:19,0.00,0.00,24.00
14:12:20,0.00,0.00,24.50
14:12:21,0.00,0.00,24.50
14:12:22,0.00,0.00,24.00
14:12:23,0.00,0.00,24.75
14:12:24,0.00,0.00,24.25
14:12:25,0.00,0.00,24.50
14:12:26,0.00,0.00,24.75
14:12:27,0.00,0.00,24.50
14:12:28,0.00,0.00,24.50
14:12:29,0.00,0.00,24.50
14:12:30,0.00,0.00,24.25
14:12:30,0.00,0.00,24.75
14:12:31,0.00,0.00,24.75
14:12:32,0.00,0.00,24.00
14:12:33,0.00,0.00,24.75
14:12:34,0.00,0.00,25.00
14:12:35,0.00,0.00,24.50
14:12:36,0.00,0.00,24.50
14:12:37,0.00,0.00,24.50
14:12:38,0.00,0.00,24.25
14:12:39,0.00,0.00,24.25
14:12:40,0.00,0.00,24.75
14:12:41,0.00,0.00,24.25
14:12:42,0.00,0.00,23.75
14:12:43,0.00,0.00,24.50
14:12:44,0.00,0.00,24.75
14:12:45,0.00,0.00,24.25
14:12:46,0.00,0.00,24.50
14:12:47,0.00,0.00,24.75
14:12:48,0.00,0.00,24.50
14:12:49,0.00,0.00,24.75
14:12:50,0.00,0.00,24.50
14:12:51,0.00,0.00,24.75
14:12:52,0.00,0.00,24.50
14:12:53,0.00,0.00,24.50
14:12:54,0.00,0.00,24.50
14:12:55,0.00,0.00,24.25
14:12:56,0.00,0.00,25.00
14:12:57,0.00,0.00,24.75
14:12:58,0.00,0.00,24.75
14:12:59,0.00,0.00,24.75
14:13:00,0.00,0.00,24.50
14:13:01,0.00,0.00,24.50
14:13:02,0.00,0.00,24.50
14:13:03,0.00,0.00,24.50
14:13:04,0.00,0.00,24.50
14:13:05,24.27,24.39,24.75
14:13:06,120.10,122.43,24.00
14:13:07,120.80,121.38,24.75
14:13:08,142.50,142.50,25.00
14:13:09,137.70,139.02,24.50
14:13:10,145.20,147.30,24.25
14:13:11,144.40,145.78,24.50
14:13:12,154.70,156.18,24.50
14:13:13,165.70,167.29,24.50
14:13:13,176.10,177.79,24.50
14:13:14,189.80,191.62,24.50
14:13:15,199.60,200.55,24.75
14:13:16,209.80,213.86,24.00
14:13:17,219.50,220.55,24.75
14:13:18,231.80,232.91,24.75
14:13:19,240.10,241.25,24.75
14:13:20,253.90,256.34,24.50
14:13:21,258.00,263.00,24.00
14:13:22,269.60,270.89,24.75
14:13:23,277.20,279.86,24.50
14:13:24,285.80,287.16,24.75
14:13:25,291.00,292.39,24.75
14:13:26,302.20,303.64,24.75
14:13:27,312.50,311.02,25.25
14:13:28,315.30,316.80,24.75
14:13:29,324.10,325.65,24.75
14:13:30,327.00,328.56,24.75
14:13:31,334.70,339.54,24.25
14:13:32,341.90,345.18,24.50
14:13:33,351.80,353.48,24.75
14:13:34,360.00,365.20,24.25
14:13:35,363.90,367.39,24.50
14:13:36,364.70,364.70,25.00
14:13:37,368.80,370.56,24.75
14:13:38,379.00,384.48,24.25
14:13:39,385.30,389.00,24.50
14:13:40,386.60,392.19,24.25
14:13:41,393.20,395.08,24.75
14:13:42,401.70,405.55,24.50
14:13:43,406.20,406.20,25.00
14:13:44,414.40,414.40,25.00
14:13:45,415.90,417.88,24.75
14:13:46,426.20,430.29,24.50
14:13:47,430.60,432.66,24.75
14:13:48,433.10,433.10,25.00
14:13:49,440.20,444.42,24.50
14:13:50,440.60,442.70,24.75
14:13:51,450.30,450.30,25.00
14:13:52,454.80,456.97,24.75
14:13:53,458.70,465.33,24.25
14:13:54,463.70,465.91,24.75
14:13:55,469.70,474.20,24.50
14:13:56,475.40,475.40,25.00
14:13:56,456.50,458.68,24.75
14:13:57,465.60,465.60,25.00
14:13:58,475.90,478.17,24.75
14:13:59,470.60,472.85,24.75
14:14:00,496.90,499.27,24.75
14:14:01,499.40,504.19,24.50
14:14:02,486.20,488.52,24.75
14:14:03,482.20,484.50,24.75
14:14:04,502.50,507.32,24.50
14:14:05,515.50,515.50,25.00
14:14:06,525.00,527.51,24.75
14:14:07,526.90,526.90,25.00
14:14:08,524.60,532.18,24.25
14:14:09,520.70,520.70,25.00
14:14:10,539.50,539.50,25.00
14:14:11,543.50,548.71,24.50
14:14:12,545.20,545.20,25.00
14:14:13,550.20,552.83,24.75
14:14:14,553.20,553.20,25.00
14:14:15,555.60,558.25,24.75
14:14:16,563.70,563.70,25.00
14:14:17,568.10,568.10,25.00
14:14:18,570.70,570.70,25.00
14:14:19,564.30,566.99,24.75
14:14:20,564.30,564.30,25.00
14:14:21,561.40,564.08,24.75
14:14:22,580.40,580.40,25.00
14:14:23,585.90,588.70,24.75
14:14:24,588.40,588.40,25.00
14:14:25,592.80,592.80,25.00
14:14:26,593.00,593.00,25.00
14:14:27,597.90,600.75,24.75
14:14:28,602.30,602.30,25.00
14:14:29,605.80,605.80,25.00
14:14:30,609.50,606.62,25.25
14:14:31,589.40,589.40,25.00
14:14:32,589.00,591.81,24.75
14:14:33,595.80,595.80,25.00
14:14:34,597.30,603.03,24.50
14:14:35,601.40,604.27,24.75
14:14:36,601.40,598.56,25.25
14:14:37,607.50,613.33,24.50
14:14:38,607.40,610.30,24.75
14:14:39,614.10,617.03,24.75
14:14:39,613.10,616.03,24.75
14:14:40,620.70,623.66,24.75
14:14:41,622.20,622.20,25.00
14:14:42,624.80,627.78,24.75
14:14:43,626.80,629.79,24.75
14:14:44,629.20,629.20,25.00
14:14:45,633.00,630.01,25.25
14:14:46,633.10,633.10,25.00
14:14:47,638.50,650.87,24.00
14:14:48,639.70,639.70,25.00
14:14:49,644.00,647.07,24.75
14:14:50,646.40,643.34,25.25
14:14:51,649.90,656.13,24.50
14:14:52,651.40,648.32,25.25
14:14:53,653.50,653.50,25.00
14:14:54,657.00,657.00,25.00
14:14:55,659.40,659.40,25.00
14:14:56,663.40,669.76,24.50
14:14:57,664.00,670.37,24.50
14:14:58,665.40,668.58,24.75
14:14:59,670.60,670.60,25.00
14:15:00,673.20,673.20,25.00
14:15:01,674.20,674.20,25.00
14:15:02,677.50,677.50,25.00
14:15:03,680.90,680.90,25.00
14:15:04,683.70,683.70,25.00
14:15:05,687.80,691.08,24.75
14:15:06,688.00,684.75,25.25
14:15:07,690.60,693.90,24.75
14:15:08,696.20,696.20,25.00
14:15:09,702.90,713.06,24.25
14:15:10,698.10,698.10,25.00
14:15:11,709.00,705.65,25.25
14:15:12,732.40,732.40,25.00
14:15:13,735.80,732.32,25.25
14:15:14,739.20,742.73,24.75
14:15:15,740.90,733.93,25.50
14:15:16,744.10,744.10,25.00
14:15:17,744.40,737.39,25.50
14:15:18,748.10,741.06,25.50
14:15:19,748.70,745.16,25.25
14:15:20,751.90,748.35,25.25
14:15:21,752.20,748.64,25.25
14:15:22,754.50,750.93,25.25
14:15:23,759.00,759.00,25.00
14:15:23,759.60,752.45,25.50
14:15:24,766.40,766.40,25.00
14:15:25,765.70,765.70,25.00
14:15:26,768.50,764.87,25.25
14:15:27,768.00,760.77,25.50
14:15:28,771.20,763.94,25.50
14:15:29,773.20,762.34,25.75
14:15:30,778.30,770.98,25.50
14:15:31,781.50,774.15,25.50
14:15:32,781.00,781.00,25.00
14:15:33,781.90,774.54,25.50
14:15:34,786.40,786.40,25.00
14:15:35,787.80,784.08,25.25
14:15:36,789.60,789.60,25.00
14:15:37,794.20,786.73,25.50
14:15:38,795.20,791.44,25.25
14:15:39,797.80,790.29,25.50
14:15:40,799.50,788.27,25.75
14:15:41,800.70,793.16,25.50
14:15:42,802.80,791.52,25.75
14:15:43,807.00,799.41,25.50
14:15:44,810.40,806.57,25.25
14:15:45,810.50,810.50,25.00
14:15:46,810.00,798.62,25.75
14:15:47,814.10,814.10,25.00
14:15:48,816.80,812.94,25.25
14:15:49,818.80,811.09,25.50
14:15:50,819.90,812.18,25.50
14:15:51,822.70,822.70,25.00
14:15:52,822.90,815.16,25.50
14:15:53,826.10,818.33,25.50
14:15:54,828.70,828.70,25.00
14:15:55,830.60,818.93,25.75
14:15:56,831.80,823.97,25.50
14:15:57,834.70,822.97,25.75
14:15:58,836.60,824.85,25.75
14:15:59,838.90,823.26,26.00
14:16:00,841.60,833.68,25.50
14:16:01,842.10,830.27,25.75
14:16:02,845.00,837.05,25.50
14:16:03,846.90,835.00,25.75
14:16:04,848.70,840.71,25.50
14:16:05,849.70,837.76,25.75
14:16:06,853.20,837.29,26.00
14:16:07,855.20,847.15,25.50
14:16:07,856.60,844.56,25.75
14:16:08,857.10,853.05,25.25
14:16:09,859.20,851.11,25.50
14:16:10,862.40,854.28,25.50
14:16:11,863.00,850.88,25.75
14:16:12,866.20,850.05,26.00
14:16:13,869.60,861.42,25.50
14:16:14,871.70,863.50,25.50
14:16:15,872.70,868.57,25.25
14:16:16,874.30,866.07,25.50
14:16:17,873.80,865.58,25.50
14:16:18,877.00,868.75,25.50
14:16:19,876.70,868.45,25.50
14:16:20,883.20,879.02,25.25
14:16:21,881.60,873.30,25.50
14:16:22,884.20,875.88,25.50
14:16:23,886.50,878.16,25.50
14:16:24,888.90,884.70,25.25
14:16:25,889.60,881.23,25.50
14:16:26,890.40,886.19,25.25
14:16:27,894.40,881.83,25.75
14:16:28,895.10,890.87,25.25
14:16:29,895.50,882.92,25.75
14:16:30,898.70,894.45,25.25
14:16:31,900.70,896.44,25.25
14:16:32,902.10,889.43,25.75
14:16:33,902.10,889.43,25.75
14:16:34,889.50,872.91,26.00
14:16:35,904.20,891.50,25.75
14:16:36,888.40,875.92,25.75
14:16:37,873.00,868.87,25.25
14:16:38,872.20,863.99,25.50
14:16:39,873.70,869.57,25.25
14:16:40,874.00,865.78,25.50
14:16:41,875.30,867.06,25.50
14:16:42,877.70,869.44,25.50
14:16:43,882.70,878.53,25.25
14:16:44,881.30,877.13,25.25
14:16:45,881.10,872.81,25.50
14:16:46,884.90,872.47,25.75
14:16:47,883.50,871.09,25.75
14:16:48,886.40,878.06,25.50
14:16:49,884.90,872.47,25.75
14:16:50,911.40,898.60,25.75
14:16:50,889.30,880.93,25.50
14:16:51,889.70,881.33,25.50
14:16:52,891.50,878.97,25.75
14:16:53,894.70,886.28,25.50
14:16:54,892.70,880.16,25.75
14:16:55,894.70,894.70,25.00
14:16:56,898.80,894.55,25.25
14:16:57,901.20,896.94,25.25
14:16:58,906.30,893.57,25.75
14:16:59,907.70,894.95,25.75
14:17:00,907.80,895.05,25.75
14:17:01,910.50,897.71,25.75
14:17:02,910.90,902.33,25.50
14:17:03,913.70,905.10,25.50
14:17:04,913.30,896.27,26.00
14:17:05,915.90,903.03,25.75
14:17:06,916.20,903.33,25.75
14:17:07,919.90,911.24,25.50
14:17:08,917.50,904.61,25.75
14:17:09,921.20,912.53,25.50
14:17:10,922.90,918.54,25.25
14:17:11,922.00,909.05,25.75
14:17:12,926.00,917.29,25.50
14:17:13,924.80,911.81,25.75
14:17:14,927.40,918.67,25.50
14:17:15,928.70,907.16,26.25
14:17:16,931.80,918.71,25.75
14:17:17,932.30,919.20,25.75
14:17:18,935.70,922.55,25.75
14:17:19,956.70,938.86,26.00
14:17:20,975.20,957.02,26.00
14:17:21,949.50,940.56,25.50
14:17:22,955.30,941.88,25.75
14:17:23,966.60,948.58,26.00
14:17:24,963.80,945.83,26.00
14:17:25,980.50,962.22,26.00
14:17:26,982.10,968.30,25.75
14:17:27,982.80,968.99,25.75
14:17:28,982.90,964.57,26.00
14:17:29,983.00,973.75,25.50
14:17:30,985.50,976.23,25.50
14:17:31,987.50,969.09,26.00
14:17:32,986.60,968.20,26.00
14:17:33,991.40,977.47,25.75
14:17:34,989.00,975.10,25.75
14:17:34,988.10,969.68,26.00
14:17:35,993.30,974.78,26.00
14:17:36,993.40,984.05,25.50
14:17:37,996.50,977.92,26.00
14:17:38,993.80,984.45,25.50
14:17:39,996.00,977.43,26.00
14:17:40,998.90,980.27,26.00
14:17:41,999.70,985.65,25.75
14:17:42,998.50,984.47,25.75
14:17:43,995.70,977.13,26.00
14:17:44,1001.00,982.34,26.00
14:17:45,1003.00,984.30,26.00
14:17:46,1004.00,980.71,26.25
14:17:47,1002.00,983.32,26.00
14:17:48,1005.00,986.26,26.00
14:17:49,1006.00,982.66,26.25
14:17:50,1007.00,988.22,26.00
14:17:51,1006.00,996.53,25.50
14:17:52,1007.00,988.22,26.00
14:17:53,1008.00,989.21,26.00
14:17:54,1010.00,995.81,25.75
14:17:55,1011.00,992.15,26.00
14:17:56,1010.00,1000.50,25.50
14:17:57,1015.00,996.07,26.00
14:17:58,1012.00,988.52,26.25
14:17:59,1011.00,992.15,26.00
14:18:00,1016.00,997.06,26.00
14:18:01,1019.00,995.36,26.25
14:18:02,1019.00,1000.00,26.00
14:18:03,1016.00,992.43,26.25
14:18:04,1019.00,995.36,26.25
14:18:05,1020.00,1000.98,26.00
14:18:06,1072.00,1047.13,26.25
14:18:07,1141.00,1124.97,25.75
14:18:08,1145.00,1123.65,26.00
14:18:09,1145.00,1123.65,26.00
14:18:10,1147.00,1120.39,26.25
14:18:11,1147.00,1125.61,26.00
14:18:12,1150.00,1133.84,25.75
14:18:13,1150.00,1123.32,26.25
14:18:14,1155.00,1133.46,26.00
14:18:15,1152.00,1130.52,26.00
14:18:16,1158.00,1141.73,25.75
14:18:17,1155.00,1128.21,26.25
14:18:17,1157.00,1130.16,26.25
14:18:18,1156.00,1123.97,26.50
14:18:19,1161.00,1134.07,26.25
14:18:20,1160.00,1133.09,26.25
14:18:21,1147.00,1120.39,26.25
14:18:22,1163.00,1146.66,25.75
14:18:23,1166.00,1144.26,26.00
14:18:24,1164.00,1147.65,25.75
14:18:25,1167.00,1139.93,26.25
14:18:26,1168.00,1140.90,26.25
14:18:27,1167.00,1156.02,25.50
14:18:28,1171.00,1143.83,26.25
14:18:29,1170.00,1142.86,26.25
14:18:30,1173.00,1156.52,25.75
14:18:31,1176.00,1164.93,25.50
14:18:32,1176.00,1143.41,26.50
14:18:33,1174.00,1146.76,26.25
14:18:34,1176.00,1148.72,26.25
14:18:35,1179.00,1151.65,26.25
14:18:36,1181.00,1164.41,25.75
14:18:37,1178.00,1150.67,26.25
14:18:38,1182.00,1165.39,25.75
14:18:39,1183.00,1155.56,26.25
14:18:40,1184.00,1156.53,26.25
14:18:41,1182.00,1154.58,26.25
14:18:42,1184.00,1161.92,26.00
14:18:43,1170.00,1148.18,26.00
14:18:44,1093.00,1067.64,26.25
14:18:45,1187.00,1159.46,26.25
14:18:46,1188.00,1176.82,25.50
14:18:47,1190.00,1167.81,26.00
14:18:48,1190.00,1162.39,26.25
14:18:49,1192.00,1164.35,26.25
14:18:50,1193.00,1170.76,26.00
14:18:51,1195.00,1167.28,26.25
14:18:52,1198.00,1181.17,25.75
14:18:53,1197.00,1169.23,26.25
14:18:54,1197.00,1180.18,25.75
14:18:55,1201.00,1173.14,26.25
14:18:56,1198.00,1186.73,25.50
14:18:57,1199.00,1171.18,26.25
14:18:58,1201.00,1178.61,26.00
14:18:59,1201.00,1184.13,25.75
14:19:00,1201.00,1173.14,26.25
14:19:00,1203.00,1175.09,26.25
14:19:01,1204.00,1176.07,26.25
14:19:02,1208.00,1179.98,26.25
14:19:03,1207.00,1179.00,26.25
14:19:04,1207.00,1173.55,26.50
14:19:05,1206.00,1178.02,26.25
14:19:06,1210.00,1181.93,26.25
14:19:07,1211.00,1188.42,26.00
14:19:09,1209.00,1192.01,25.75
14:19:09,1210.00,1187.44,26.00
14:19:10,1213.00,1179.39,26.50
14:19:11,1213.00,1184.86,26.25
14:19:12,1212.00,1189.40,26.00
14:19:13,1214.00,1185.84,26.25
14:19:14,1215.00,1186.81,26.25
14:19:15,1217.00,1188.77,26.25
14:19:16,1218.00,1189.74,26.25
14:19:17,1215.00,1186.81,26.25
14:19:18,1216.00,1193.33,26.00
14:19:19,1219.00,1185.22,26.50
14:19:20,1218.00,1189.74,26.25
14:19:21,1219.00,1196.27,26.00
14:19:22,1221.00,1187.17,26.50
14:19:23,1221.00,1198.23,26.00
14:19:24,1223.00,1194.63,26.25
14:19:25,1225.00,1202.16,26.00
14:19:26,1225.00,1196.58,26.25
14:19:27,1228.00,1193.97,26.50
14:19:28,1224.00,1184.61,26.75
14:19:29,1226.00,1192.03,26.50
14:19:30,1226.00,1208.77,25.75
14:19:31,1227.00,1198.53,26.25
14:19:32,1229.00,1200.49,26.25
14:19:33,1227.00,1198.53,26.25
14:19:34,1229.00,1206.08,26.00
14:19:35,1232.00,1197.86,26.50
14:19:36,1233.00,1198.83,26.50
14:19:37,1231.00,1202.44,26.25
14:19:38,1233.00,1210.01,26.00
14:19:39,1232.00,1197.86,26.50
14:19:40,1234.00,1199.81,26.50
14:19:41,1231.00,1208.05,26.00
14:19:42,1233.00,1193.32,26.75
14:19:43,1235.00,1200.78,26.50
14:19:44,1237.00,1202.72,26.50
14:19:44,1235.00,1200.78,26.50
14:19:46,1237.00,1213.94,26.00
14:19:46,1240.00,1205.64,26.50
14:19:47,1241.00,1212.21,26.25
14:19:48,1240.00,1205.64,26.50
14:19:49,1242.00,1213.19,26.25
14:19:50,1241.00,1206.61,26.50
14:19:51,1240.00,1211.23,26.25
14:19:52,1242.00,1213.19,26.25
14:19:53,1244.00,1220.80,26.00
14:19:54,1245.00,1216.12,26.25
14:19:55,1246.00,1211.47,26.50
14:19:56,1242.00,1202.03,26.75
14:19:57,1243.00,1214.16,26.25
14:19:58,1246.00,1211.47,26.50
14:19:59,1245.00,1210.50,26.50
14:20:00,1245.00,1210.50,26.50
14:20:01,1240.00,1211.23,26.25
14:20:02,1245.00,1210.50,26.50
14:20:03,1248.00,1213.42,26.50
14:20:04,1245.00,1210.50,26.50
14:20:05,1249.00,1214.39,26.50
14:20:06,1250.00,1209.78,26.75
14:20:07,1250.00,1221.00,26.25
14:20:08,1252.00,1217.31,26.50
14:20:09,1252.00,1217.31,26.50
14:20:10,1251.00,1216.33,26.50
14:20:11,1251.00,1216.33,26.50
14:20:12,1250.00,1221.00,26.25
14:20:13,1254.00,1219.25,26.50
14:20:14,1254.00,1219.25,26.50
14:20:15,1254.00,1224.91,26.25
14:20:16,1253.00,1218.28,26.50
14:20:17,1253.00,1218.28,26.50
14:20:18,1256.00,1215.58,26.75
14:20:19,1257.00,1216.55,26.75
14:20:20,1255.00,1220.22,26.50
14:20:21,1258.00,1223.14,26.50
14:20:22,1256.00,1215.58,26.75
14:20:23,1258.00,1234.54,26.00
14:20:24,1255.00,1214.61,26.75
14:20:25,1259.00,1224.11,26.50
14:20:26,1261.00,1220.42,26.75
14:20:27,1260.00,1225.09,26.50
14:20:27,1260.00,1225.09,26.50
14:20:28,1260.00,1230.77,26.25
14:20:29,1259.00,1224.11,26.50
14:20:30,1259.00,1224.11,26.50
14:20:32,1260.00,1225.09,26.50
14:20:32,1262.00,1232.72,26.25
14:20:33,1260.00,1219.45,26.75
14:20:34,1260.00,1225.09,26.50
14:20:35,1262.00,1227.03,26.50
14:20:36,1260.00,1225.09,26.50
14:20:37,1261.00,1226.06,26.50
14:20:38,1262.00,1227.03,26.50
14:20:39,1263.00,1233.70,26.25
14:20:40,1262.00,1227.03,26.50
14:20:41,1261.00,1226.06,26.50
14:20:42,1261.00,1226.06,26.50
14:20:43,1263.00,1228.00,26.50
14:20:44,1264.00,1223.32,26.75
14:20:45,1264.00,1246.24,25.75
14:20:46,1263.00,1228.00,26.50
14:20:47,1263.00,1228.00,26.50
14:20:48,1264.00,1228.97,26.50
14:20:49,1268.00,1238.58,26.25
14:20:50,1266.00,1219.65,27.00
14:20:51,1267.00,1226.23,26.75
14:20:52,1261.00,1231.75,26.25
14:20:53,1270.00,1234.81,26.50
14:20:54,1267.00,1231.89,26.50
14:20:55,1268.00,1227.20,26.75
14:20:56,1265.00,1229.95,26.50
14:20:57,1268.00,1232.86,26.50
14:20:58,1269.00,1233.84,26.50
14:20:59,1270.00,1234.81,26.50
14:21:00,1270.00,1234.81,26.50
14:21:01,1272.00,1236.75,26.50
14:21:02,1270.00,1229.13,26.75
14:21:03,1271.00,1230.10,26.75
14:21:04,1246.00,1211.47,26.50
14:21:05,1259.00,1224.11,26.50
14:21:06,1264.00,1234.68,26.25
14:21:07,1268.00,1232.86,26.50
14:21:08,1270.00,1234.81,26.50
14:21:09,1267.00,1231.89,26.50
14:21:10,1270.00,1229.13,26.75
14:21:11,1272.00,1248.28,26.00
14:21:12,1268.00,1232.86,26.50
14:21:12,1269.00,1228.16,26.75
14:21:13,1270.00,1240.54,26.25
14:21:14,1271.00,1235.78,26.50
14:21:15,1269.00,1233.84,26.50
14:21:16,1272.00,1231.07,26.75
14:21:17,1271.00,1235.78,26.50
14:21:18,1268.00,1238.58,26.25
14:21:19,1270.00,1246.32,26.00
14:21:20,1271.00,1235.78,26.50
14:21:21,1273.00,1249.26,26.00
14:21:22,1271.00,1241.51,26.25
14:21:23,1273.00,1237.72,26.50
14:21:24,1220.00,1186.19,26.50
14:21:25,1276.00,1246.40,26.25
14:21:26,1276.00,1240.64,26.50
14:21:27,1266.00,1230.92,26.50
14:21:28,1280.00,1250.31,26.25
14:21:29,1279.00,1237.84,26.75
14:21:30,1280.00,1256.13,26.00
14:21:31,1282.00,1246.48,26.50
14:21:32,1279.00,1243.56,26.50
14:21:33,1282.00,1252.26,26.25
14:21:34,1280.00,1244.53,26.50
14:21:35,1282.00,1252.26,26.25
14:21:36,1281.00,1239.78,26.75
14:21:37,1279.00,1243.56,26.50
14:21:38,1282.00,1246.48,26.50
14:21:39,1281.00,1239.78,26.75
14:21:40,1282.00,1240.75,26.75
14:21:41,1280.00,1238.81,26.75
14:21:42,1281.00,1245.50,26.50
14:21:43,1283.00,1241.71,26.75
14:21:44,1284.00,1248.42,26.50
14:21:45,1282.00,1240.75,26.75
14:21:46,1279.00,1249.33,26.25
14:21:47,1282.00,1246.48,26.50
